16380:
16388:6411,17,518,542,289,60,654,8,101,76
16411:197,2548,27070,27094,8069,13049,15772,20525,36493,5554
16422:35781,7441,23962,9968,86147,41665,15334,1050,25880,3943
16447:302,654,361,84,76,616,58,29,1102,650
16449:14884,803,17440,35356,26886,13091,330,229,690,1499
16465:37332,58227,3737,67812,23161,1592,16629,31496,13789,17516
16467:5494,1914,542,654,49581,302,8,616,564,58
16474:616,17,554,302,58,29,76,73404,41778,10725
16493:15510,10892,30654,15813,90083,31658,25783,9217,26895,245
16495:947,22929,2950,1127,55270,34541,17,931,1539,26033
16515:3423,1888,140,2241,226,3374,780,8283,2204,3819
16522:17,654,302,616,76,58,564,8,518,354
16524:22105,24431,3246,52422,39528,65932,34724,29431,46521,26249
16525:76,564,698,17,616,302,58,238,654,8
16530:17,245,654,302,15,518,616,301,8,58
16531:
16532:68914,32244,37671,2444,19955,30278,1078,51760,4239,6657
16552:19285,29867,44634,6915,22776,21795,42069,22867,1703,8637
16553:17,302,84,654,1187,29,70,616,354,58
16554:17,616,302,245,654,58,650,8,1410,61
16558:
16568:171,82799,67531,51260,44062,13521,39376,65609,31514,8241
16628:17,654,58,302,616,542,15,61,245,29
16639:719,5480,8860,8733,661,2103,10267,574,2642,2888
16640:302,58,654,542,650,8,15,861,564,29
16641:17,1913,302,28116,31692,8,6387,36556,30108,76
16642:459,2852,59616,38152,46328,41037,7590,16217,13099,5738
16643:245,1410,17,2139,76,1744,9154,103,15,32282
16666:7646,36825,84927,15766,22036,15064,719
16667:2548,8819,3307,465,5552,18897,1002,4140,2983,41526
16674:17,302,654,616,84,58,76,564,29,542
16679:15298,12905,72420,68563,29205,23908,60278,14052,32713,24429
16710:23299,17,29977,25013,12300,34030,10733,15517,654,302
16714:17,302,616,698,654,58,650,564,30149,70
16775:67574,3041,10246,64,42440,9354,10404,32648,29453,10503
16776:302,654,84,58,354,616,29,1102,8,736
16796:37152,90600,79013,37147,35165,19968,74806,69091,10451,63047
16799:17,76,20670,3484,245,616,931,70,61,564
16812:168,719,463,5480,8860,44663,1326,1400,984,661
16815:9435,2543,17486,8867,19152,42989,8392,8427,1748,7622
16833:337,77581,805,28511,45975,11401,385,39936,62840,16881
16838:20745,28066,32713,1256,50887,9068,1757,42017,4421,13
16839:17,58,76,616,698,29,564,70,650,84
16858:
16859:
16860:1970,698,76,1069,10617,654,2139,58,38984,9646
16878:302,654,58,542,8,650,84,76,861,518
16887:654,616,302,58,542,8,518,650,84,363
16890:17,76,16876,6286,58650,9753,6969,6760,16654,57642
16891:
16896:15618,17,3423,654,780,76,226,70,262,58
16898:23768
16918:31227,5648,25103,76647,6145,30149,12670,19434,5810,8731
16926:17,302,654,616,58,8,84,518,564,542
16929:4798,10316,14082,4586,78302,8797,29419,27929,15337,26966
16945:1349,568,650,9211,162,39941,37247,40319,13728,33262
16954:302,654,84,29,542,564,15,76,101,354
16961:71123,52131,65978,89620,29337,17,38682,70,1023,1382
16972:
16980:13341,39399,25481,6951,7268,7926,16361,76,59109,2047
16983:17,654,302,84,8,76,29,650,518,542
16993:302,17,654,58,616,29,84,1102,8,650
17006:17,302,616,654,76,650,29,564,542,1196
17007:654,58,29,8,616,354,518,650,138,736
17008:17,65,327,8,302,1410,15,245,616,654
17020:616,1196,302,861,8,564,554,239,422,518
17034:2139,866,17,1995,76,1164,3131,8818,698,654
17053:1684,88492,2405,25764,7770,616,12022,237,17,429
17056:58,654,17,29,542,84,861,4,76,61
17074:1749,4021
17079:17,518,66743,616,70,289,84,21024,43132,27204
17097:17,44551,14234,20620,1866,44746,45940,30443,2583,84
17099:17,302,58,654,10549,564,650,861,29,8
17115:3484,8008,2194,40,4292,2973,25778,26138,52311,40564
17116:3282,6320,3060,71248,54427,47278,16009,20245,75100,97866
17117:15868,931,710,947,17,4755,873,6328,899,26571
17118:17,302,616,58,654,542,8,564,650,76
17147:15560,1986,2534,24642,49842,44628,13408,13568,2028,40848
17154:28590,34330,55412,10236,81,55058,3176,64415,18375,35168
17158:509,4040,14814,25145,5975,23693,533,34953,25051,31841
17159:616,17,302,654,542,8,1030,61,58,245
17164:81,226,17,698,986,76,302,564,654,4
17165:17,302,654,616,58,564,518,650,8,554
17178:
17191:4542,654,226,542,616,327,23370,4486,24413,74403
17193:17,119,28759,873,1382,1539,67334,131,49513,787
17195:15660,616,302,17,58,654,356,861,8,77310
17208:385,805,22801,15475,28166,39619,48992,31619,12233,18892
17241:17,84,302,542,8,289,518,654,564,20872
17243:17,226,138,302,654,1462,354,84,76,29
17251:1326,19216,15053,8860,10267,1740,12951,463,3878,984
17254:
17266:17,302,616,58,29,650,84,8,76,1102
17267:1535,718,70,67450,238,138,654,787,302,17
17272:302,654,616,564,650,8,84,736,29,301
17278:840,197,5627,8069,13995,15772,13049,4179,26925,36041
17279:8772,74204,911,5975,19152,17316,533,4671,29009,181
17285:60324,16882,22058,39788,70311,33616,93660,74043,78240,1299
17297:302,654,17,616,518,245,58,508,84,15
17328:17,654,302,616,2139,564,70,84,508,901
17358:302,654,616,58,29,15,542,518,84,8
17363:17,616,302,654,58,542,8,518,861,84
17378:1419,5292
17412:5784,19299,1002,63551,44568,2548,80916,84421,11973,16313
17415:17,654,302,29,58,616,6,76,650,363
17418:1351,88331,19715,74525,3676,54784,24632,3361,1223,14500
17426:
17440:17,1119,564,58,654,76,616,1187,302,30754
17448:33920,28596,12697,10886,42146,42479,49343,34441,12190,7669
17461:33539,9435,17316,49500,17908,26153,51908,862,79947,8529
17473:6299,23832,54866,22057,3360,375,54096,5124,56477,1787
17474:19829,3550,31315,16995,33572,19330,68021,23970,74038,14021
17475:302,616,650,29,542,8,15,285,1102,84
17477:17,81,698,10039,564,508,226,70,654,302
17484:4965,95159,62433,10869,16431,203,4650,6210,4993,7334
17492:654,58,616,84,1102,76,8,354,650,138
17498:
17499:12929,3723
17513:81,22421,3423,17,22597,6921,5767,13544,302,550
17522:508,39882,1644,2068,1382,17,1023,176,1790,834
17528:17,616,654,302,58,29,8,6,861,289
17530:12332,58,17,36210,654,616,582,302,25957,29
17547:21367,33364,27284,48151,14314,483,18020,17,43417,302
17549:337,45975,805,28511,11401,385,62840,39936,16881,11281
17551:4364,7333,8587,119,6105,25733,46312,28212,1190,5864
17556:26162,61658,11428,1888,4583,8586,5890,2700,3819,6097
17562:17,245,1119,2935,891,654,29039,1187,12155,3675
17576:1397,2510,14268,4656,3033,8640,4341,6311,306,6224
17579:
17591:4348,54442,5584,17822
17592:168,5480,297,7851,5138,219,1164,801,35229,1965
17606:17,302,58,654,8,15,564,542,76,364
17620:
17624:654,302,84,616,518,58,736,354,52514,6
17625:533,10981,4671,15718,8427,8772,8392,12861,7926,42989
17626:3095,20776,6549,43943,1462,65519,138,9797,29172,27427
17642:
17653:1592,26722,12508,33822,38522,6337,3509,11008,13789,51224
17671:19666,14728,1039,7558,16505,10856,31515,12442,9885,9936
17688:84,518,302,654,1102,378,616,58,76,3915
17689:302,654,616,58,29,518,138,650,301,542
17695:18785,20851,14715,616,302,245,58,699,15,5117
17716:25956,19908,18716,9554,65260,6125,696,6186,1730,429
17731:
17749:302,654,616,76,58,564,70,8,15,354
17753:17,654,616,58,650,76,518,29,8,15
17779:302,654,84,58,616,29,354,1102,8,301
17792:
17798:28933,55737,53581,3955,68070,27166,71329,55893,5327,1171
17810:7334,14259,11855,1547,1077,17,7468,8759,21479,2904
17812:302,616,654,58,8,542,518,84,15,76
17813:56527,18704,65232,56091,31609,8082,12710,1099,18044,15340
17831:21825
17844:12332,3054,14841,25910,57974,10048,43424,17527,45797,4575
17863:
17867:1978,72327,10359,28321,35249,40800,6798,70972,26888,85974
17869:168,5480,719,984,8860,463,2155,661,9417,2318
17890:2406,29543,1176,14966,7627,5693,7448,1546,23523,26131
17897:58,84,29,616,518,1102,8,650,101,6
17905:17,302,58,616,45,654,8,966,289,2527
17919:542,616,17,302,15,58,564,101,654,554
17921:785,6127,17546,11671,47043,925,91518,32616,21799,686
17922:17,616,654,70,84,226,81,58,1099,8
17925:
17926:
17936:
17937:
17972:12022,12586,6798,1477,16387,641,17,22879,226,33545
17974:28888,54225,60859,4573,17925,18914,95244,52978,5581,18892
17993:654,302,17,58,27705,14035,17123,29,616,285
18005:
18030:17,654,8,302,518,1102,29,616,301,58
18039:17,8,302,616,84,4797,564,58,30143,654
18042:17,12050,34661,42538,12341,35615,4190,2634,19705,60236
18046:29843,1131,24539,25449,54096,33212,44524,41672,22505,4046
18068:
18070:1002,17,441,710,1065,378,16036,353,508,94
18089:70086,1684,225,654,17
18090:441,5083,1256,29262,4513,24564,371,1002,12551,6315
18101:5189,21008,53163,41982,16124,37528,59900,85445,1744,36367
18123:866,17,302,354,654,76,254,29,84,138
18127:17,76,262,7000,245,70,15770,564,30581,654
18133:2919,9211,26605,654,58,285,3369,239,146,29
18146:27834,38395,32278,15705,5471,1471,2937,48607,38700,52165
18147:654,302,616,84,58,8,899,76,518,736
18163:17,302,654,616,58,29,239,301,518,542
18165:1684,616,14700,58,696,76,49571,8056,57530,3798
18166:353,17,616,654,1951,302,58,518,37862,8
18182:7062,719,1400,17186,36730,13677,399,67808,81,168
18186:302,654,58,8,518,1102,354,542,650,101
18187:32370,1331,14825,16978,781,23317,6921,14174,4005,31904
18195:
18200:81,140,1888,1749,226,986,3423,7211,2379,76
18204:177,11497
18208:17486,1011,2543,19378,23641,3695,4625,9435,8427,11855
18209:19845,62468,31367,28956,11025,20402,14124,1270,36128,30845
18211:654,302,616,8,58,518,947,787,542,15
18212:17,1405,564,76,616,8,542,654,32,101
18261:5328
18272:
18273:77226,226,641,4272,27290,11179,26937,6355,12586,2664
18284:17,302,616,654,84,8,542,354,518,289
18306:17,302,616,58,542,29,84,650,518,15
18311:81,140,8586,11428,3819,4583,1171,6254,3423,5618
18316:73150,64511,2064,60029,901,2109,1970,56333,30539,57243
18322:189,4755,1527,3107,2880,10041,1712,3172,8848,4825
18334:
18337:17,616,302,654,564,650,29,8,84,6
18360:17,508,76,302,564,542,654,616,1382,8
18365:65434,69347,76825,32584,35213,27680,44905,32464,44715,19428
18384:17,302,654,58,650,8,76,2669,861,84
18392:17,302,654,58,542,8,518,28369,29,15
18394:4982,38682,51291,8990,3494,4046,918,6683,22156,10801
18404:17,616,302,654,58,81,542,15,650,29
18405:931,947,710,19945,17,371,30778,2983,6382,8
18411:974,22,14152,4550,1957,9045,106,564,17,616
18416:80381,7872,45147,30991,24234,20602,10995,10664,24790,9413
18417:654,302,58,84,861,8,76,650,542,564
18433:
18491:14059,11428,9015,19543,4583,5890,3423,70,3972,46821
18496:7534,2153,23627,1230,1013,463,7838,8733,5488,3601
18505:17,616,76,58,546,40,302,542,101,15
18510:302,654,58,17,616,29,84,542,6,1102
18525:
18545:1410,30948,16710,5232,20938,11676,17,4452,1952,37513
18561:39774,50463,24032,85656,18401,6186,35598,58835,1353,21626
18571:17,654,616,29,58,650,84,70,542,76
18616:650,302,616,1898,654,58,8,76,1102,84
18639:17,302,654,70,616,58,361,76,226,84
18648:31054,7904,32798,12611,440,202,262,10714,19174,89392
18657:76360,73512,8262,24850,16251,13060,17381,54094,4837,2387
18663:17,236,224,302,62,58,616,21410,76,654
18666:17,33278,698,564,302,654,361,58,616,650
18686:81,17,25481,302,37575,20313,2614,564,698,2139
18690:23181,1073,5975,64576,2548,1397,4889,2390,1789,9054
18697:13897,52105,17567,68247,21087,11199,3672,3372,56612,5545
18698:54171,81925,82137,51964,25287,99441,32543,16611,57994,29247
18707:
18709:17,76,16208,654,70,564,616,8,81,226
18711:
18712:38152,2523,59616,68735,27483,17990,40093,37738,10145,57026
18713:
18766:654,84,58,29,616,8,354,650,76,138
18810:17,302,29,8,84,15,518,650,101,1102
18815:17,22,2139,508,76,302,654,616,518,1382
18823:14026,4032,17229,4288,15754,15660,17,31975,8780,25482
18827:1787,31223,58460,20587,2600,30539,38137,76,56052,15371
18836:17,302,58,654,616,8,84,29,650,76
18845:17,616,58,302,654,542,15,61,650,564
18852:26312,52460,25662,3672,27296,7021,3372,8321,14656,13889
18885:1462,17,1435,8011,508,70,8637,1600,398,5567
18887:23490,709
18901:654,616,58,29,84,8,1102,289,6,650
18944:24214,12106,44283,21784,6883,19465,8660,17265,8052,1014
18965:50496,102000,2068,5328,508
18999:5743,34182,20583,72522,10619,13090,11469,31711,4237,31410
19001:1940,302,34289,616,654,58,24170,76,70,542
19006:
19010:17,654,58,616,84,8,1102,76,101,354
19019:17,302,654,58,84,70,354,616,650,76
19022:780,3374,7211,2241,1888,262,13544,22597,986,8511
19025:
19030:
19032:17,302,70,15436,7372,654,301,84,58,616
19043:
19046:
19048:17,76,654,3,616,302,138,1196,34867,650
19049:774,1524,970,3506,8536,4487,25783,2824,9217,9490
19050:
19051:17,654,58,616,29,8,84,650,542,76
19062:17,2375,9332,654,302,36804,70,9488,1535,33095
19065:34309,3334,16823,55434,17186,1787,39108,14511,302,650
19069:10660,15335,5771,17537,7872,5287,29282,74297,12536,18616
19070:
19094:4239,55169,56747,26170,68735,34104,20161,81559,20676,30092
19095:18105,17,22411,6,2541,302,58,616,1023,13515
19096:2139,813,8,17,54168,15088,245,84,1039,361
19097:1913,4995,2265,1149,14237,17582,76,11887,5363,54866
19102:58,654,29,76,8,84,542,15,518,564
19129:
19130:17,616,302,654,58,15,564,542,1196,554
19144:245,61,17,5000,119,899,364,65,76,131
19148:8322,24933,9674,6856,13077,16965,38522,36432,30815,51232
19156:13216,15215,7980,12255,16800,30647,6366,6131,34593,4254
19163:10041,1527,3107,2880,8848,6434,4825,3172,12990,1712
19165:17,393,947,2950,84,45848,45268,302,52695,1102
19174:14785,6040,48703,11715,13557,26587,35750,62,47837,34572
19176:24835,54735,7188,35847,28980,1446,4481,19419,1131,6240
19178:31315,885,33572,74038,19330,2081,79096,7056,19829,14021
19184:
19185:99163,8814,58845,13215,48331,30797,4382,29815,35880,41679
19198:168,719,984,76,8860,441,5480,463,1326,661
19199:4755,1527,4825,3107,3172,10041,1352,8,7831,189
19240:9255,1119,4299,1187,2935,875,2162,891,899,48
19241:302,654,616,58,84,518,542,289,650,564
19243:31845,7856,42264,20660,48474,29076,39769,19090,24405,6001
19244:11188,8178,16800,6131,4254,37386,5375,4719,5598,4600
19246:302,654,616,58,84,8,29,15,542,354
19259:44253,76009,18143,4215,43956,1765,1566,377,8011,2068
19262:661,3882,1740,2103,463,12272,3709,2642,11255,168
19265:17,654,302,29,616,58,84,138,62,1550
19276:17,302,30700,58,654,4496,57420,25833,31844,11453
19277:3196,157,197,14793,5627,10541,465,27094,8069,17
19304:
19307:5097,2139,5670,698,76,52680,17,70959,564,56166
19308:302,654,84,58,616,354,29,8,650,301
19309:1187,17,2162,875,84,302,654,947,891,354
19320:17,302,157,508,1352,616,654,58,2548,70
19328:8322,24933,9674,6856,13077,16965,38522,36432,30815,51232
19343:
19354:10684,26993,11101,85801,67451,47595,25107,6454,4093,26715
19355:1970,3159,654,2139,616,285,5292,3613,901,859
19356:59903,377
19357:84430,16387,2405,46724,16424,31295,12022,641,5381,77038
19400:302,654,58,84,8,29,1102,650,354,76
19405:10333,54903
19410:5145,12582,19065,51191,24848,35494,44680,10285,111185,1477
19422:3180,17,75196,44829,38785,57761,35907,25731,101052,29039
19433:535,656
19434:76,17,1651,81,564,2717,650,302,6901,542
19443:
19444:19112,76,81,385,358,59248,19872,4854,1682,34957
19446:17,616,8,58,902,564,518,302,101,656
19447:17,654,302,616,542,564,238,8,2372,650
19448:8783,4093,5357,4146,26077,684,2857,1651,16658,10692
19452:17,302,654,84,616,518,8,58,650,542
19462:17,245,2030,8,302,301,94,787,84,616
19463:
19467:302,654,84,58,616,29,354,1102,8,301
19468:654,58,616,29,564,84,354,8,301,138
19475:2869,500,873,2614,2724,27929,5812,698,62168,358
19476:11538,5975,13443,73446,65620,49401,14025,13660,19561,603
19482:302,17,654,58,616,29,650,15,84,32
19498:
19503:
19517:302,58,654,616,564,349,84,29,76,12332
19528:81,40537,9790,17025,3739,22689,14174,30662,26109,1022
19541:70743,16504,37269,42150,68156,30975,9462,533,8060,31841
19544:21486,20915,32678,41244,54062,6643,12495,1421,21366,425
19549:302,17,616,58,654,364,554,1196,32,76
19554:17,302,654,58,518,1102,650,542,76,29
19582:
19583:4239,17510,17810,16629,31273,13980,21425,18414,12984,2873
19626:302,654,58,84,616,76,29,138,650,6
19646:25718,44488,11803,1996,40538,92331,1353,3231,28517,8055
19680:
19682:616,17,654,302,542,650,58,76,518,15
19692:1606,17,4364,302,84,25733,518,8,654,65949
19705:73512,38824,38403,13060,51236,9942,22161,47435,45390,18496
19707:81,780,3423,3137,16680,9790,17,30662,15535,12471
19757:76,81,698,17,564,5663,616,650,654,58
19759:5738,719,1528,17,24094,14081,984,1326,94658,2153
19763:19065
19764:17,302,289,58,616,84,8,518,542,29
19768:3526
19774:12332,349,70,17,1121,16542,76,3125,2520,226
19781:17,302,654,58,616,84,29,301,542,650
19788:16044,25946,302,58,616,32,29,17,84,650
19814:
19832:790,21813,23571,9904,2228,16895,7906,5676,15498,7231
19847:17,302,58,616,4032,70,650,84,354,8
19852:
19881:13597,48607,6142,34244,34971,4107,4364,2140
19882:654,8,84,354,301,302,616,76,508,58
19887:
19893:17,650,616,302,654,58,8,76,84,70
19950:16029,34806,21311,3039,32771,23827,24428,46203,99441,25287
19965:6874,59343,20561,36928,9896,13681,31665,10496,45523,14151
19983:
19985:17,302,616,58,76,29,84,238,542,8
19996:302,654,84,58,616,29,354,1102,8,301
20059:25003,17,58,654,616,302,84,1102,8,650
20067:18025,4364,1119,14439,14748,352,3704,32041,62117,59198
20073:2139,17,361,76,1164,698,654,813,866,226
20074:37348,33130,3270,63947,21438,83010,4268,81993,9172,37
20075:1152,2935,6395,56541,28335,9426,780,2163,8996,60009
20094:24835,35847,52156,14898,22937,85520,1131,29589,44617,11976
20095:518,84,22075,2927,24711,6686,77934,17,77831,15507
20115:
20116:
20120:42584,3549,2168,35191,1874,28651,525,2032,34380,568
20125:
20160:297,5738,226,168,84915,100136,77707,1528,34104,7669
20161:17,302,654,564,866,84,616,361,58,736
20166:17,654,302,616,58,29,15,364,1140,518
20183:17516,1592,2547,86115,56125,37242,2123,15777,13107,26722
20206:2008,2153,76,866,168,877,1326,7838,9417,719
20208:
20220:654,58,616,29,650,84,76,8,542,285
20233:
20234:17,1102,29,58,616,8,70,301,518,736
20257:11310,48933,18966,31378,5353,7680,15639,54497,14723,39753
20268:
20294:7361,7741,1091,1402,119,17
20299:18747,1928,8956,50065,21116,28873,65444,26675,3620,7535
20304:
20305:8322,2852,53736,67632,12902,6926,24933,18289,3372,5522
20316:302,654,616,29,84,76,8,518,861,285
20319:
20322:13320,25962,25826,2108,11839,14762,2950,3886,5017,2266
20327:
20333:6375,650,54417,31901,16014,654,861,616,17,29
20334:17,616,302,650,736,58,654,3937,70,542
20360:17,58,616,84,29,76,1102,8,138,361
20378:616,8,654,302,84,518,58,542,508,245
20379:12332,8167,17527,25910,367,10048,23528,14841,349,45797
20380:17,2162,302,654,354,8,6450,947,1102,518
20381:
20394:28605,54099,110318,41101,34957,34096,54494,352,24112,2155
20395:38234,7273,429,4032,18903,6726,1684,7770,616,654
20409:
20420:
20438:28323,8563,32568,40800,26165,30669,23213,7082,4943
20439:
20440:59009,9314,10302,4110,10692,4146
20441:17,302,654,616,224,58,650,29,8,84
20443:17,302,616,327,654,15,58,542,1023,650
20456:302,17,654,58,616,650,76,8,29,564
20463:16372,8783,38583,14112,21500,43943,44065,46024,25027,9314
20465:616,6052,17,2761,58,654,302,238,861,15
20466:28674,9594,4671,77206,2429,7468,225,14547,14259,1077
20473:533,22094,4889,1397,29856,11737,2510,13542,40551,14268
20497:17501,79575,22108,6495,175,1091
20498:1044,8,84,654,616,17,101,301,650,302
20507:1397,4889,9054,5975,14268,2510,603,6311,13341,4656
20512:13817,21344,21406,4568,18082,44131,1352,83312,564,30616
20520:47372,3808,6774,30452,10262,1131,25358,23370,17508,24775
20544:
20545:76,81,508,17,616,1460,2139,518,302,8
20546:17,302,84,542,518,650,29,15,61,138
20547:429,17,12090,26360,76,654,616,302,8,36541
20549:17,5922,616,15,2139,58,5699,2063,3484,564
20550:11080,48660,38691,6583,10905,13301,2716,4364,899,17
20553:17,302,58,29,616,361,84,76,1102,650
20555:13876,41475,3539,268,28662,1693,3327,15900,784,1305
20556:8322,30815,55387,51232,13077,6856,24933,9674,31597,36432
20572:17,76,70,226,138,616,302,654,508,81
20582:79964,17,38940,302,97183,70,13233,24102,39407,37584
20607:17,58,616,84,29,650,518,101,1102,542
20624:1614,1476,17617,26481,74638,19770,1023,2546,15412,7935
20628:17,302,654,245,8,29,1102,616,354,58
20655:616,17,302,1410,654,58,542,8,61,564
20684:3423,22597,7211,3137,3718,986,1749,780,5767,8283
20685:542,616,12379,2892,654,554,58,17,14902,518
20697:719,801,463,9874,661,984,2318,5480,1528,1400
20720:
20721:302,654,84,58,616,29,354,1102,8,301
20735:14617,65161,55235,52829,1405,8213,97,25649,899,8794
20736:35426,2696,1827,2714,2403,37164,13695,30598,3207,15459
20752:56113,72766,17519,13504,12115,30452,26170,669,2593,12699
20756:28950,986,1501,59799,88396,13171,40738,85933,14501,76
20761:77007,30128,30013,28544,9401,20614,28802,7965,18757,40886
20766:3739,30662,17,15535,616,654,302,70578,58,5454
20790:
20807:
20809:2406,885,9043,41634,5693,16995,45461,28227,3585,44555
20810:
20812:441,3506,3618,13,245,1744,1875,1340,4513,5287
20846:
20857:62839,6531
20858:21053,4889,533,1397,901,2510,4656,14268,3033,8640
20872:7000,81,1682,53784,5707,11251,40,20625,76,2275
20892:17,23467,616,36088,84,654,8,302,36715,564
20906:6503,8660,15921,13889,24608,247,52460,9216,53856,19871
20908:8349,1913,2848,58839,554,511,15182,56091,2456,182
20911:518,17,656,616,8,542,61,486,654,3730
20912:
20918:302,17,654,616,58,29,650,84,518,542
20926:17,616,654,58,84,302,518,542,8,554
20932:
20950:46874,855,209,4933,65698,15006,9250,3144,5869,4414
20954:
20973:616,17,302,58,654,518,8,61,564,15
20985:20836,28227,16701,1176,23523,14966,17,44626,20416,3484
20990:70,17,76,81,616,138,302,654,354,986
21028:84,616,518,8,654,22,302,974,58,10466
21029:39390,22966,9613,54625,29064,60650,70277,37666,89779,20074
21030:76,564,17,40,2139,1069,616,654,226,302
21032:21416,12865,840,4755,17,302,1352,3107,1527,5111
21033:17,654,616,302,84,58,4544,354,518,8
21037:7703,3514,15695,698,1355,76,74529,564,303,21744
21080:17,8,616,302,518,15,245,94,654,542
21082:10503,10404,1609,37068,14508,32648,4234,36771,8454,140
21084:37348,4274,20959,6783,83010,63947,3270,33130,42814,37
21120:6400,17,302,27543,3433,1709,28309,55521,58,87263
21139:27443,533,7926,9063,31284,10981,20442,8867,603,5534
21140:302,654,58,84,8,616,76,29,518,70
21148:12870,8860,1050,48653,30004,78582,5697,4726,68414,61747
21149:616,6,17,302,58,654,861,542,15,8
21151:17,302,58,650,654,76,616,564,29,8
21160:533,5975,10981,25145,4040,13341,3034,76,17316,17
21164:17,10503,302,654,564,650,70,226,508,84
21196:26573,29900,650
21207:17,654,302,84,616,8,518,76,58,1102
21220:1352,10041,2880,189,5624,7831,8848,1712,7880,12990
21246:302,654,58,616,84,650,1102,354,8,76
21256:31267,6741,26326,19274,10021,19352,54128,4032,32923,43905
21259:17,302,58,650,616,654,226,70,564,81
21266:302,654,29,616,58,84,1102,76,138,301
21272:52075,616,16206,17,654,7312,58,245,2980,302
21288:224,17,1245,654,302,650,58,616,62,138
21317:17,7006,508,1589,76,8,84,302,518,11535
21318:6311,375,4352,51465,32392,16634,2068,176,69421,46159
21354:
21384:30954,48275,44069,57630,14569,45848,74093,7040,84465,12573
21401:47908,77795,67022,11679,17356,33308,4498,20447,22182,25589
21423:
21447:6872,13269,53686,533
21448:302,654,58,616,29,76,650,84,8,301
21469:7171,17,616,8,518,302,654,542,35144,21555
21476:
21505:81,217,7516,262,70,29726,17,29,138,229
21514:12545,45988,68220,99869,39215,42379,69053,108111,18593,226
21518:654,302,1102,14896,58,616,736,29,564,84
21531:
21542:27483,1803,9709,3412,2318,15537,10358,2582,661,3126
21543:197,3196,5111,10541,2548,13049,5627,840,157,27094
21551:48623,13050
21570:
21585:6387,22507,59523,18933,1149,31633,62347,5214,12832,57205
21599:32294,8759,44730,8867,616,34823,302,17,1558,35986
21604:1913,6387,76,361,22614,2848,17,22856,40263,866
21608:302,17,654,6,58,354,616,8,84,1102
21617:17,29,650,84,6,8,1102,861,101,518
21631:
21633:6400,8359,17,10810,1097,3433,5226,302,1359,65698
21637:
21670:
21689:34531,45659,1353,67001,18388,2061,31452,64319,76779,44302
21712:17,302,61,654,15,58,650,542,76,8
21713:302,654,84,616,29,58,650,301,76,8
21714:10130,51427,15333,26360,2917,6503,4755,225,24058,19202
21722:302,654,650,58,616,564,84,29,8,354
21723:17,302,654,58,616,650,29,15,736,518
21732:61920,33919
21737:840,11155,4671,4647,12955,14259,27634,17067,28245,72771
21745:
21763:17,58,29,84,8,650,76,542,15,162
21774:
21787:17,616,302,654,58,542,518,32,84,8
21794:94875,302,2139,17,654,29,15423,1295,58,616
21796:7660,39407,1880,525,1858,11155,22207
21834:36513,84,787,3671,8,17,947,11154,518,616
21838:168,5480,984,661,8860,463,10267,574,801,719
21853:3372,19871,27296,6503,3672,23245,26205,87209,17,9289
21868:17,302,654,84,70,1462,354,58,616,29
21869:90800,13895,8322,1002,92211,7623,23824,41662,16418,3307
21908:302,654,58,616,354,84,15,361,650,76
21912:17,81,70,226,302,616,654,8,245,58
21931:1761,9745,29,28140,1202,17424,1405,2030,1119,5467
21932:
21933:1730,5097,3568,890,4743,18425,2139,40,52680,4880
21934:
21941:2142,33882,39395,15642,1524,245,2403,2714,2696,1827
21943:29969,463,2513,81,12010,53789,801,3167,54168,2139
21944:15,101,96009,78400,65860,5194,322,24587,3567,12606
21945:
21947:302,654,616,29,84,19845,650,25620,12373,76
21960:
21967:24835,35847,19419,66825,1131,6240,15695,59112,2579,1446
21968:17,654,302,58,616,8,354,84,245,76
21979:236,10075,3448,12253,8442,4203,7795,10641,32437,776
21993:81,840,3196,10541,17,13049,8069,6566,508,564
21996:
22003:48,17,1187,302,354,245,29,2935,84,65585
22012:5975,76619,8759,14268,10981,8529,4671,1397,2510,911
22016:302,654,84,58,616,29,354,1102,8,301
22017:10254,1730,10039,11579,15238,22498,3568,890,4743,22967
22029:17,654,780,40635,588,616,1709,3423,28309,55521
22030:
22036:11234,1772,2631,18293,3265,9313,5956,1878,23682,4508
22037:
22060:29245,8096,22008,17,6105,2073,1126,3704,654,29
22080:2579,297,1326,7132,2275,18200,76,17,14754,2139
22085:899,1187,6450,17,1119,4420,84,2935,947,302
22102:
22109:58,302,654,8,84,650,542,29,15,76
22111:17,26207,302,4647,84,11146,18973,654,13522,947
22116:81,17,302,654,361,58,15201,780,6108,29
22124:81,2379,70,226,76,14999,17,698,508,358
22128:78340,42588,12657,48377,9062,27414,16458,17112,20993,16982
22158:17,302,654,361,1119,84,899,8,5611,76
22164:17,302,654,84,616,58,76,8,29,650
22165:17,302,84,564,654,518,616,736,58,1102
22173:11482,1435,40770,76705,9623,14031,8848,12990,8770,6434
22176:827,4444,2347,1410,441,1002,3977,5150,13,63733
22184:17,654,58,29,616,84,1102,8,76,239
22198:17,654,302,542,616,58,564,8,81,289
22201:698,76,564,17,2139,302,616,70,238,361
22213:2121,807,12710,8191,1099,31609,18704,56527,50431,15340
22222:774,1827,1524,2696,2403,2714,1057,8536,3506,17
22226:5522,8321,18691,19302,32829,2068,3471,27241,2766,63032
22236:17,302,654,29,58,650,616,76,116,84
22245:28632,23595,22059,17498,3481,20008,37647,9656,16151,81719
